num__mes,num__dia_mes,num__hora_pedido,num__es_fin_semana,num__es_festivo,num__compras_previas,num__ticket_promedio_historico,num__dias_desde_ultima_compra,num__num_items_carrito,num__incluye_perecederos,num__valor_carrito,num__nivel_inventario_general,num__productos_agotados,num__tiempo_carga_sitio,num__hay_promocion,num__descuento_aplicado,num__temperatura,num__fin_de_mes,num__ratio_agotados_inventario,num__valor_promedio_item,cat__dia_semana_Friday,cat__dia_semana_Monday,cat__dia_semana_Saturday,cat__dia_semana_Sunday,cat__dia_semana_Thursday,cat__dia_semana_Tuesday,cat__dia_semana_Wednesday,cat__segmento_cliente_Inactivo,cat__segmento_cliente_Nuevo,cat__segmento_cliente_Regular,cat__segmento_cliente_VIP,cat__zona_entrega_Mixco,cat__zona_entrega_San Miguel Petapa,cat__zona_entrega_Villa Nueva,cat__zona_entrega_Zona 1,cat__zona_entrega_Zona 10,cat__zona_entrega_Zona 15,cat__tipo_entrega_Día siguiente,cat__tipo_entrega_Mismo día,cat__tipo_entrega_Programada,cat__canal_adquisicion_Búsqueda Pagada,cat__canal_adquisicion_Email,cat__canal_adquisicion_Orgánico,cat__canal_adquisicion_Redes Sociales,cat__canal_adquisicion_Referido,cat__clima_Lluvioso,cat__clima_Nublado,cat__clima_Soleado,y_true,y_prob,y_pred,case_type
0.7083371888945309,0.974300587885684,1.2226931624141166,1.593401459241659,-0.152453980106408,-0.42211782929619035,-0.1821543915288057,-0.5161887500875676,-0.9226405548196346,-1.927947388305882,-0.9997118879886777,-1.5927669290210527,2.4100577247898447,-1.2136643706498795,1.482007770547601,1.2833694799055098,-0.7196433685574486,-0.1784366067865824,0.6431713893992174,-1.007447665592514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.053994377150627146,0,TN
0.7083371888945309,1.0878346411759536,-1.5313068138946069,-0.6275882290681006,-0.152453980106408,-0.7101966832567375,-1.1911738168152872,1.7281866919940123,-0.34199829250394254,0.5186863531990443,-0.8097071443317289,-1.1492679813411188,0.9067246225327681,-0.44849933347705706,-0.6747602946983878,-0.5777422580970939,-0.06730410503542016,-0.1784366067865824,0.14099219570204594,-1.1735785101557326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.03292774647737883,0,TN
0.7083371888945309,1.0878346411759536,-0.22678050932731678,-0.6275882290681006,-0.152453980106408,-0.42211782929619035,-0.3010170768375289,-0.6079931276969326,1.3999284944431334,0.5186863531990443,1.6948794889905254,-1.0414560824575994,1.5080578634355986,0.6567390535503531,-0.6747602946983878,-0.5777422580970939,-0.9992173386383177,-0.1784366067865824,0.22824478733394465,0.8635716803818686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.05379893113159242,0,TN
0.7083371888945309,1.0878346411759536,0.3530089593692566,-0.6275882290681006,-0.152453980106408,-0.3398095853074626,0.3152957969869833,-0.5451796061747355,-1.5032828171353265,-1.927947388305882,-1.0913087359815208,-0.0461562341283784,-0.14560854904718545,1.1359333192545449,-0.6747602946983878,-0.5777422580970939,0.04918504916494204,-0.1784366067865824,-0.13563390066621867,0.455318678175935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.18560449699287707,0,TN
0.7083371888945309,1.0878346411759536,0.7878510608916867,-0.6275882290681006,-0.152453980106408,-0.05173073134691545,-0.011740762591713612,-0.6490635071537537,1.6902496256009794,0.5186863531990443,2.4107440856115145,-1.7196909372521056,2.259724414564137,1.105017560176855,1.482007770547601,1.2833694799055098,0.16567420336530425,-0.1784366067865824,0.6895243436734465,1.323607000897541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.041494769119769126,0,TN
0.7083371888945309,1.0878346411759536,0.93279842806583,-0.6275882290681006,-0.152453980106408,2.458670710309281,1.700932625724032,-0.5041092267179144,-0.4871588580828656,-1.927947388305882,-0.9776346989852746,-1.6927379625312253,2.259724414564137,-1.4068878648854404,-0.6747602946983878,-0.5777422580970939,-0.7196433685574486,-0.1784366067865824,0.6703285714076689,-1.4578900591958623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.046758695144724555,0,TN
0.7083371888945309,1.0878346411759536,1.6575352639365466,-0.6275882290681006,-0.152453980106408,-0.7101966832567375,-1.1911738168152872,1.7281866919940123,0.6741256665485185,0.5186863531990443,-0.17393107377627673,-1.0885012746976808,2.4100577247898447,0.5176181377007489,-0.6747602946983878,-0.5777422580970939,0.02588721832486927,-0.1784366067865824,0.40783987786214687,-0.8482003547226434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.030184183871683878,0,TN
0.7083371888945309,1.0878346411759536,1.6575352639365466,-0.6275882290681006,-0.152453980106408,-0.5867343172736459,-0.416267912592672,-0.5572591295443887,1.2547679288642104,-1.927947388305882,-0.354306405208337,-1.1291757638219178,0.3053913816299375,-1.1441039127250774,-0.6747602946983878,-0.5777422580970939,-0.3934737367964348,-0.1784366067865824,0.022534859189977902,-1.398327428636742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.38210265567550794,0,TN
0.7083371888945309,1.2013686944662232,-1.6762541810687501,-0.6275882290681006,-0.152453980106408,-0.5455801952792819,-0.3194046745648451,-0.5572591295443887,-1.3581222515564035,0.5186863531990443,-1.021789076992081,0.5791527793960364,-0.746941789950016,1.6383144042670037,-0.6747602946983878,-0.5777422580970939,0.11907854168515952,-0.1784366067865824,-0.21782957817783816,0.11865831841585672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.41549657634032633,0,TN
0.7083371888945309,1.2013686944662232,-0.6616226108497468,-0.6275882290681006,-0.152453980106408,-0.21634721932437095,0.08610752531436226,-0.5645068435661807,-1.2129616859774806,0.5186863531990443,-0.7841069996362932,-0.05350704541589105,0.004724761178522197,0.7031126921668879,-0.6747602946983878,-0.5777422580970939,0.28216335756566646,-0.1784366067865824,-0.11708874678134827,0.7918771739844978,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.25009861754530877,0,TN
